"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
538154,0,0.538669259019227,0.0184059694070973,0.50259422188077,0.574744296157683,420.229023933364,429.602214156177
563931,2,0.560463353902782,0.0186751297931521,0.523860772101593,0.597065935703971,420.229023933364,429.602214156177
590943,1,0.588993608493121,0.0181132562954759,0.553492278511245,0.624494938474997,305.741131932836,313.87502376656
619248,0,0.618023887079262,0.0177526920262644,0.583229250079152,0.652818524079371,142.348068920239,146.880377528123
648909,1,0.649603303988697,0.0180284180325999,0.614268253946569,0.684938354030825,305.741131932836,313.87502376656
679991,2,0.683431308512955,0.0222876087232492,0.639748398113865,0.727114218912044,420.229023933364,429.602214156177
712562,1,0.712745098039216,0.0249138804608443,0.663914789620825,0.761575406457607,420.229023933364,429.602214156177
746693,0,0.742439130909488,0.0267413995147966,0.69002695096429,0.794851310854686,420.229023933364,429.602214156177
782459,0,0.77916120576671,0.0258161410269885,0.728562499134006,0.829759912399415,305.741131932836,313.87502376656
819938,1,0.817137229152987,0.024974502297648,0.768188104117784,0.86608635418819,305.741131932836,313.87502376656
859212,0,0.852776864935919,0.0249169110578605,0.803940616656524,0.901613113215313,305.741131932836,313.87502376656
900367,1,0.895256916996047,0.0242514626274044,0.847724923673916,0.942788910318179,420.229023933364,429.602214156177
943494,0,0.932937554969217,0.0230076218078929,0.887843444855829,0.978031665082606,420.229023933364,429.602214156177
988686,0,0.975993833278273,0.0204512198485007,0.935910178935301,1.01607748762125,420.229023933364,429.602214156177
1036043,1,1.0230455397508,0.019638139538065,0.98455549353282,1.06153558596878,142.348068920239,146.880377528123
1085668,0,1.07221853572219,0.0179419726095617,1.03705291559584,1.10738415584853,305.741131932836,313.87502376656
1137671,2,1.12265512265512,0.0211719436401562,1.0811588756377,1.16415136967254,420.229023933364,429.602214156177
1192164,1,1.1741842075955,0.0203681044547882,1.13426345643077,1.21410495876024,420.229023933364,429.602214156177
1249267,0,1.22508648588327,0.0211638965557831,1.18360601086141,1.26656696090514,305.741131932836,313.87502376656
1309105,1,1.2824384787472,0.0192078066823064,1.24479186942788,1.32008508806653,305.741131932836,313.87502376656
1371810,3,1.34188034188034,0.020164979678999,1.30235770796052,1.38140297580016,420.229023933364,429.602214156177
1437518,6,1.4026179192056,0.0174408336380525,1.36843451341466,1.43680132499653,142.348068920239,146.880377528123
1506374,1,1.46247877758913,0.00991720330493049,1.44304141628411,1.48191613889416,305.741131932836,313.87502376656
1578527,3,1.52694406548431,0.0116212312669856,1.50416687074501,1.54972126022361,420.229023933364,429.602214156177
1654137,1,1.59563777549389,0.0152645013694251,1.56571990256786,1.62555564841993,305.741131932836,313.87502376656
1733368,3,1.66563431979812,0.0115283013620117,1.64303926432565,1.68822937527059,420.229023933364,429.602214156177
1816394,2,1.74076638965836,0.00752535702340865,1.72601696092167,1.75551581839504,305.741131932836,313.87502376656
1903398,1,1.81796032022276,0.00822943990082627,1.80183091440421,1.83408972604132,420.229023933364,429.602214156177
1994568,0,1.90662475259052,0.011887634099815,1.8833254178935,1.92992408728755,305.741131932836,313.87502376656
2090106,2,1.99309456928839,0.0157432376708615,1.96223839045345,2.02395074812333,420.229023933364,429.602214156177
2190220,3,2.08701283409867,0.0159163618128275,2.05581733818062,2.11820833001672,420.229023933364,429.602214156177
2295129,4,2.18560606060606,0.0153823378765288,2.15545723237004,2.21575488884208,305.741131932836,313.87502376656
