"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
337064,0,0.328096612162018,0.0360722215063325,0.257396357167255,0.398796867156781,304.123000072076,323.074592705863
353209,1,0.346388443017656,0.0372433163126238,0.273392884380081,0.419384001655232,304.123000072076,323.074592705863
370128,0,0.362682090831191,0.0373695910144408,0.289439038325895,0.435925143336487,135.590177069342,150.244302006697
387857,0,0.378471105392945,0.0388252286171189,0.302375055611858,0.454567155174032,135.590177069342,150.244302006697
406434,1,0.395705850778315,0.0423168470540451,0.312766354613096,0.478645346943533,304.123000072076,323.074592705863
425902,2,0.418170103092784,0.0472375557264184,0.3255861951513,0.510754011034267,304.123000072076,323.074592705863
446302,0,0.435988390841664,0.0466187888856236,0.344617243622966,0.527359538060362,413.76812538593,439.459082015177
467680,0,0.459584544182542,0.0471516099528805,0.367169086861816,0.552000001503268,135.590177069342,150.244302006697
490081,0,0.480883144857297,0.0476904498136706,0.387411580815987,0.574354708898606,304.123000072076,323.074592705863
513555,0,0.503830797453329,0.0521257890239899,0.401666128300576,0.605995466606082,304.123000072076,323.074592705863
538154,0,0.528083819399438,0.0525354626714895,0.42511620465217,0.631051434146706,413.76812538593,439.459082015177
563931,2,0.552668615351305,0.0586499883421634,0.43771675050697,0.667620480195639,413.76812538593,439.459082015177
590943,1,0.579460513487163,0.0603969223827545,0.461084720839903,0.697836306134423,304.123000072076,323.074592705863
619248,0,0.609663409337676,0.0626240735660376,0.486922480583056,0.732404338092297,135.590177069342,150.244302006697
648909,1,0.634822301923704,0.0654348920243688,0.506572270223674,0.763072333623734,304.123000072076,323.074592705863
679991,2,0.664380579142173,0.0668981762577053,0.533262563045658,0.795498595238688,413.76812538593,439.459082015177
712562,1,0.696840958605664,0.0688002286104274,0.561994988401104,0.831686928810224,413.76812538593,439.459082015177
746693,0,0.732176001746916,0.075650046650985,0.58390463488221,0.880447368611621,413.76812538593,439.459082015177
782459,0,0.76867627785059,0.0763602544086444,0.619012929359331,0.918339626341849,304.123000072076,323.074592705863
819938,1,0.805865616108558,0.0787291371429024,0.651559342774554,0.960171889442561,304.123000072076,323.074592705863
859212,0,0.841494139555264,0.0755849728583091,0.69335031498054,0.989637964129987,304.123000072076,323.074592705863
900367,1,0.88153271848924,0.0781905349441305,0.728282086066824,1.03478335091166,413.76812538593,439.459082015177
943494,0,0.923482849604222,0.0787236727410651,0.769187286301016,1.07777841290743,413.76812538593,439.459082015177
988686,0,0.968615791212421,0.0761026618456097,0.819457314867396,1.11777426755745,413.76812538593,439.459082015177
1036043,1,1.01323188885213,0.0811478689874712,0.854184988214515,1.17227878948975,135.590177069342,150.244302006697
1085668,0,1.059500110595,0.0810373126167298,0.900669896462297,1.2183303247277,304.123000072076,323.074592705863
1137671,2,1.1046731046731,0.0843788500548186,0.939293597508755,1.27005261183745,413.76812538593,439.459082015177
1192164,1,1.1523554961577,0.0861862420666613,0.983433565744194,1.32127742657121,413.76812538593,439.459082015177
1249267,0,1.20711974110032,0.0874179679851804,1.03578367224769,1.37845580995295,304.123000072076,323.074592705863
1309105,1,1.26476510067114,0.0879726003673114,1.09234197232488,1.43718822901741,304.123000072076,323.074592705863
1371810,3,1.3206252811516,0.0937146723306126,1.13694789856062,1.50430266374257,413.76812538593,439.459082015177
1437518,6,1.37993680884676,0.0985519770020417,1.18677848331754,1.57309513437598,135.590177069342,150.244302006697
1506374,1,1.44821731748727,0.0979948630727703,1.2561509151947,1.64028371977983,304.123000072076,323.074592705863
1578527,3,1.51864483856298,0.099987839448412,1.32267227435212,1.71461740277384,413.76812538593,439.459082015177
1654137,1,1.58353317346123,0.109385619322677,1.36914129916218,1.79792504776029,304.123000072076,323.074592705863
1733368,3,1.652213810507,0.113871771435318,1.429029239638,1.875398381376,413.76812538593,439.459082015177
1816394,2,1.73130193905817,0.108040454514482,1.51954653933645,1.94305733877989,304.123000072076,323.074592705863
1903398,1,1.80856247824574,0.107214617530915,1.59842568926891,2.01869926722257,413.76812538593,439.459082015177
1994568,0,1.88962626615438,0.113305371928659,1.6675518179193,2.11170071438947,304.123000072076,323.074592705863
2090106,2,1.97448501872659,0.114864830890485,1.74935408709096,2.19961595036223,413.76812538593,439.459082015177
2190220,3,2.06782055810668,0.120445921666587,1.83175088955543,2.30389022665792,413.76812538593,439.459082015177
2295129,4,2.15980113636364,0.132052146373181,1.90098368539099,2.41861858733628,304.123000072076,323.074592705863
2405063,1,2.25929899856938,0.134065797275456,1.99653486435084,2.52206313278793,413.76812538593,439.459082015177
2520262,2,2.35697144228462,0.137328109423236,2.0878132937501,2.62612959081914,413.76812538593,439.459082015177
2640980,5,2.46449668474985,0.138975974421657,2.19210878016704,2.73688458933266,135.590177069342,150.244302006697
2767480,3,2.57161981258367,0.15442225896154,2.26895774660773,2.8742818785596,135.590177069342,150.244302006697
2900039,2,2.68602229572461,0.152560105855035,2.38700998277112,2.9850346086781,413.76812538593,439.459082015177
3038948,3,2.79821627647715,0.159744792690179,2.48512223608658,3.11131031686772,413.76812538593,439.459082015177
3184510,4,2.92147315855181,0.162620296709448,2.60274323384607,3.24020308325755,135.590177069342,150.244302006697
3337044,3,3.0458380556605,0.168538509026745,2.71550864796,3.376167463361,304.123000072076,323.074592705863
3496885,4,3.17194858088329,0.178971473191738,2.82117093916741,3.52272622259917,413.76812538593,439.459082015177
3664381,4,3.31289368813472,0.174188431426486,2.97149063601529,3.65429674025416,304.123000072076,323.074592705863
3839901,2,3.4527228042944,0.18236458820464,3.09529477935783,3.81015082923097,304.123000072076,323.074592705863
4023828,4,3.60049401976079,0.191700635815073,3.22476767774982,3.97622036177176,413.76812538593,439.459082015177
4216565,3,3.75839540049654,0.193532997670359,3.37907769524256,4.13771310575052,413.76812538593,439.459082015177
4418533,4,3.91092636579572,0.195949198619265,3.52687299370248,4.29497973788897,135.590177069342,150.244302006697
4630176,7,4.10057127673708,0.193300544125068,3.72170917205995,4.47943338141421,413.76812538593,439.459082015177
4851956,2,4.27462044874379,0.202657208819489,3.87741961825017,4.6718212792374,413.76812538593,439.459082015177
5084359,6,4.4534741974807,0.209849153572306,4.04217741429276,4.86477098066863,304.123000072076,323.074592705863
5327894,3,4.64697839759366,0.207125761492106,4.2410193647987,5.05293743038862,413.76812538593,439.459082015177
5583094,2,4.83863417320666,0.226800154994441,4.39411403772946,5.28315430868387,413.76812538593,439.459082015177
5850518,3,5.02350159922125,0.234022225850957,4.56482646497147,5.48217673347102,413.76812538593,439.459082015177
6130751,2,5.21609872388164,0.247678216838093,4.73065833912388,5.70153910863941,304.123000072076,323.074592705863
6424407,8,5.42147707979626,0.245924066401309,4.93947476671806,5.90347939287447,304.123000072076,323.074592705863
6732129,9,5.62519730233893,0.252731306423795,5.12985304398253,6.12054156069533,413.76812538593,439.459082015177
