"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
132229,0,0.133132338940019,0.00946685950805656,0.114577635257528,0.15168704262251,-15.8677900805007,25.0348679305992
138562,0,0.139238095238095,0.0107533223154115,0.118161970785738,0.160314219690453,-15.8677900805007,25.0348679305992
145199,0,0.146268656716418,0.00977781212208548,0.127104497109531,0.165432816323305,-15.8677900805007,25.0348679305992
152154,0,0.15279542566709,0.0103791196567919,0.132452724948546,0.173138126385634,-15.8677900805007,25.0348679305992
159442,0,0.160038119440915,0.0097148961805816,0.140997272813429,0.179078966068401,-15.8677900805007,25.0348679305992
167079,0,0.167949125596184,0.0103963704098249,0.14757261402299,0.188325637169379,-7.67592025497046,17.9147499534004
175082,0,0.176406995230525,0.010297573282745,0.156224122468183,0.196589867992867,-4.98171677429716,13.3082665061195
183468,0,0.185682468978683,0.00988107585746523,0.166315916169543,0.205049021787823,-15.8677900805007,25.0348679305992
192256,0,0.194299363057325,0.010772148821421,0.173186339331234,0.215412386783415,-15.8677900805007,25.0348679305992
201465,0,0.203854730805989,0.010703129306369,0.182876982843631,0.224832478768348,-4.98171677429716,13.3082665061195
211115,0,0.212551768079006,0.011508667235472,0.189995194787425,0.235108341370587,-7.67592025497046,17.9147499534004
221227,1,0.222331952851227,0.0114414999929282,0.199907024935972,0.244756880766481,-7.67592025497046,17.9147499534004
231824,0,0.232653711373049,0.0114381485299732,0.210235352204481,0.255072070541616,-4.98171677429716,13.3082665061195
242928,0,0.245121173469388,0.0118114376085786,0.221971181150932,0.268271165787844,-4.98171677429716,13.3082665061195
254564,0,0.258149920255183,0.0128677376443635,0.232929617909721,0.283370222600646,-4.98171677429716,13.3082665061195
266757,1,0.270315991062879,0.0131304960616314,0.244580691682936,0.296051290442822,-15.8677900805007,25.0348679305992
279535,0,0.28198658575535,0.0143431572474134,0.253874514125825,0.310098657384875,-15.8677900805007,25.0348679305992
292924,0,0.295365931607542,0.0153328165800255,0.265314163329134,0.325417699885951,-4.98171677429716,13.3082665061195
306955,1,0.309285943003522,0.0164817952153208,0.276982217980929,0.341589668026116,-15.8677900805007,25.0348679305992
321657,0,0.323942307692308,0.0162154359392518,0.292160637257758,0.355723978126858,-4.98171677429716,13.3082665061195
337064,0,0.339435716575826,0.0167158317880775,0.306673288299564,0.372198144852087,-4.98171677429716,13.3082665061195
353209,1,0.355248796147673,0.0184578748227632,0.319072026263908,0.391425566031437,-4.98171677429716,13.3082665061195
370128,0,0.371915167095116,0.0199391121638764,0.332835225370214,0.410995108820018,-7.67592025497046,17.9147499534004
387857,0,0.390061112898038,0.0210809175541205,0.348743273730904,0.431378952065172,-7.67592025497046,17.9147499534004
406434,1,0.408438003220612,0.0224817269752567,0.364374628038846,0.452501378402378,-4.98171677429716,13.3082665061195
425902,2,0.426481958762887,0.0246449985509986,0.378178649203887,0.474785268321886,-4.98171677429716,13.3082665061195
446302,0,0.446984843598839,0.0254247815407995,0.397153187464073,0.496816499733605,-15.8677900805007,25.0348679305992
467680,0,0.469712625121085,0.0268901244541957,0.417008949651062,0.522416300591108,-7.67592025497046,17.9147499534004
490081,0,0.492794830371567,0.0284740487315281,0.436986720363734,0.5486029403794,-4.98171677429716,13.3082665061195
513555,0,0.516024603431531,0.0311543611092608,0.454963177696025,0.577086029167038,-4.98171677429716,13.3082665061195
538154,0,0.54251458198315,0.0325164764730386,0.47878345919185,0.606245704774449,-15.8677900805007,25.0348679305992
563931,2,0.567781747320559,0.0322011214685525,0.504668708980396,0.630894785660721,-15.8677900805007,25.0348679305992
